,id,edad,sexo,area,distrito,ocupacion,imc,pas,pad,fc,fr,temp,spo2,glucosa,hba1c,creatinina,colesterol,leucocitos,tabaquismo,alcoholismo,sedentarismo,ant_familiar_dm,ant_familiar_hta,tiempo_enfermedad,diagnostico,sintoma_diarrea,sintoma_heridas_lentas,sintoma_dolor_abdominal,sintoma_poliuria,sintoma_cefalea,sintoma_dificultad_respiratoria,sintoma_deshidratacion,sintoma_tos,sintoma_polidipsia,sintoma_perdida_apetito,sintoma_vision_borrosa,sintoma_fiebre,sintoma_perdida_peso,sintoma_asintomatico,sintoma_polifagia,sintoma_nauseas,sintoma_escalofrios,sintoma_infecciones_frecuentes,sintoma_tinnitus,sintoma_debilidad,sintoma_palpitaciones,sintoma_vomitos,sintoma_malestar_general,sintoma_mareo,sintoma_dolor_garganta,sintoma_epistaxis,sintoma_congestion_nasal,sintoma_fatiga,sintoma_dolor_pecho
leucocitos,0.00559896330136269,-0.35231518184762645,0.0009230238631599153,-0.00623634657243372,0.009229471786694062,-0.0013669607426421207,-0.47244243774910555,-0.5261309085903926,-0.5127446219285725,0.4616601677252974,0.5835855394474436,0.6634954115352688,-0.5310712825755814,-0.4136682096455998,-0.4298440800060007,-0.40905409599581805,-0.49982443651205516,1.0,-0.12058235782726283,-0.0139322506457794,-0.17608017757739844,-0.15562786899898262,-0.14256967439048526,-0.4053203589262071,0.5133307146122432,0.08889339646233274,-0.18973925225047225,0.09688419494187615,-0.21917500261757714,0.19838724881560973,0.42393643893074423,0.09500908523153236,0.42292835161717185,-0.21428183683582497,0.10199095436742737,-0.29495604572616496,0.4164758496004722,-0.21483204083821786,-0.2858868240472993,-0.19720696442781288,0.10041637768850684,0.4301120653516012,-0.2046178814917842,-0.2252255310336127,0.08873355972089472,-0.1838722610073821,0.0943845894337293,0.42470725316279656,-0.2312507238762602,0.42552525084559256,-0.19287726860273108,0.4287355761083757,-0.28122515748935706,0.43079766583837753
tabaquismo,0.0026801011352296346,0.08488219827166166,0.002335273843975447,0.0013412348968206082,-0.0006655858330605658,0.008715134832410688,0.11110182778409801,0.13116706075292484,0.12576294740118796,-0.11351251494392216,-0.12417445626417833,-0.14266692144751583,0.09926431918116096,0.10468440713705064,0.10101819268233633,0.08217180356462157,0.12342994939116626,-0.12058235782726283,1.0,-0.0039103373458532,0.0498953241724165,0.03844954010418816,0.03701303039505346,0.0945688927817031,-0.08807753580151384,-0.05348569031969435,0.03334344926111838,-0.051326234037222945,0.0398036332115079,-0.015326533807472899,-0.07446611981773407,-0.05579410249878558,-0.09315148949982127,0.033875146690235586,-0.0635760398363813,0.0670061593440485,-0.10300799555823098,0.044148864829679786,0.07246207176988384,0.04752169767234919,-0.054221960254325234,-0.08579671728130756,0.051180807692006086,0.05197370657469274,-0.060470755518763374,0.032715296360378544,-0.04834984800274835,-0.0787270628574042,0.054511259078425085,-0.07600566427177259,0.0404667332975284,-0.07068159068822041,0.07237224027971681,-0.0735201409907775
alcoholismo,0.0009578962915825539,0.002500000639152524,0.01165066379284685,0.016780217769944053,-0.001957085773980885,0.007460625587438779,0.020664313713353075,0.02090971346470641,0.019332956302951364,-0.00857664901297473,-0.013840198879017015,-0.018953278554196748,0.01017672272011758,0.014197621924666443,0.006583959744408368,0.010804152925648014,0.01289144799372665,-0.0139322506457794,-0.0039103373458532,1.0,0.010015355627527856,0.015936043036155086,-0.00019483489044015774,0.012515463452742131,-0.007138125945506388,-0.018754156987327845,0.004545459151362842,-0.005542418778836275,-0.0055404703609258765,-0.01166947416961865,-0.009397111025460033,-0.0022979985164095712,-0.016934757880123795,0.004945014231080014,-0.009595214304580017,0.006356356272986099,-0.010805901456255108,-0.0008194174914708408,0.011640151914059519,-5.750679834245577e-05,-0.013559962085200342,-0.011045824117006659,0.0021533511050183507,0.003132515348344127,-0.015707710614811354,0.00808479431247612,-0.012711661985023468,-0.007270914585114846,0.0101086695176221,-0.010002093547281479,0.009405448279830851,-0.005973326933461164,0.0028848567718700443,-0.0018608216776156324
sedentarismo,0.004313976156971423,0.12447121440189955,-0.006555229090752713,0.011371389707692369,-0.012336338957086183,0.011493089725455355,0.16721423294983478,0.20422090016305317,0.18377381137033164,-0.17068410349147128,-0.16897021317422403,-0.20694786975226323,0.14051838219830706,0.1436056948802167,0.14103592365358336,0.1146974649084087,0.1727864539785827,-0.17608017757739844,0.0498953241724165,0.010015355627527856,1.0,0.0542360860409481,0.057573783550974166,0.13166558954401084,-0.11930426676399473,-0.08217573585149544,0.06565363847749485,-0.08772052133752872,0.05970395055176797,-0.02975026052311545,-0.11280354906503573,-0.08474945592173838,-0.14070776729953088,0.08094408351217013,-0.08342988698997164,0.10785184082406298,-0.14443581919703183,0.06637550004507213,0.09243709225106839,0.07199509591415916,-0.0806413814551229,-0.10138175976737357,0.06874523155201041,0.08423523747533325,-0.07393076450942952,0.06203218537399615,-0.08446114806199213,-0.10538999313946311,0.08775816109576269,-0.1063002394835979,0.07344434685953585,-0.10459171572772727,0.10371141315294896,-0.10602826167596005
ant_familiar_dm,0.007447665558491549,0.1129684204548331,0.010580314454685694,-0.0033999813851385285,-0.0014792462076290874,0.005894857014132749,0.1448502899651497,0.02581332265303883,0.012867252878195807,-0.12663705873453518,-0.14367766861862943,-0.16564394669921412,0.13963301418088395,0.34551020239051194,0.33880060915137006,0.07933701534423104,0.20525274323472043,-0.15562786899898262,0.03844954010418816,0.015936043036155086,0.0542360860409481,1.0,-0.0567836216927521,0.11394792640572389,-0.3153587031141992,-0.07015113146594655,0.19534888473449344,-0.0712338400332612,0.2088361093378776,-0.12504633608885152,-0.09196244521767138,-0.06243911527221143,-0.12424539372211721,0.2071454393623794,-0.07134025601800063,0.10024249516026039,-0.11318940533773,0.2065555369243369,0.0739602507814052,0.19335782628623643,-0.07293889834911438,-0.10187848408280815,0.18742257312471947,-0.06317231496249741,-0.07726640649537761,-0.05204285196441627,-0.06652276629733882,-0.0915586801777935,-0.07396096115890238,-0.08706862792396973,-0.05418998969575545,-0.09985821849687862,0.08305902500389989,-0.09739381134064608
ant_familiar_hta,0.006746566893298679,0.10467826485320286,-0.0025692390351794176,0.008031499445710494,-0.008184473538052248,0.0074410700256837365,0.11844783086053999,0.2638066915182041,0.2698946329072094,-0.13390006514646255,-0.13841652097211207,-0.18270874414200927,0.08719375254692598,-0.05783659231140592,-0.05752524098581113,0.10784476306780853,0.1060557681131477,-0.14256967439048526,0.03701303039505346,-0.00019483489044015774,0.057573783550974166,-0.0567836216927521,1.0,0.11209631214886658,0.05992462775730332,-0.057256093205138796,-0.05581970473939456,-0.05487660858001851,-0.06928713488408823,0.04801480863103166,-0.08800449037239774,-0.06227420334032026,-0.13046642241986925,-0.06140854241634663,-0.059849888393524356,0.06750881348646627,-0.11750601102119496,-0.062178380800478494,0.09288938688501343,-0.05422149297222746,-0.0600109120601376,-0.08332450771000753,-0.053845924229294614,0.1566452457072387,-0.06073764661732306,0.13308913858509552,-0.06627363241620685,-0.08397285984921891,0.1853472679979901,-0.08433595398391794,0.14107193584176778,-0.08697392730650108,0.07516425729752194,-0.08955874127556282
tiempo_enfermedad,-0.006248976375274717,0.288065687300414,0.006535024246915144,0.0032513236403119254,-0.0074882338594432305,0.011926737887435822,0.3711160414801452,0.4367488394025007,0.42565212395004265,-0.3741542505783167,-0.3987492155556175,-0.47780781503967795,0.31008873635176026,0.3373930571147108,0.335641904426607,0.26756010747836084,0.4190642999261182,-0.4053203589262071,0.0945688927817031,0.012515463452742131,0.13166558954401084,0.11394792640572389,0.11209631214886658,1.0,-0.2904699573951705,-0.18281835267140756,0.14929712067578121,-0.18687370039026827,0.16995200449127643,-0.08213608766749274,-0.2462953269591858,-0.18392366185685968,-0.3313466068796489,0.1649626371214229,-0.18779108087557306,0.2294250669926616,-0.32614561376218837,0.16821259686285903,0.2184368954753163,0.1610944997341251,-0.18302628348743008,-0.24735892594238143,0.16603661278018567,0.16970984554144072,-0.18516099847979714,0.138003613622388,-0.18912096794653857,-0.24712790347461547,0.18515021418657313,-0.2450979727957889,0.15645179450692936,-0.2470617773617778,0.21570453064535436,-0.24856312723363097
diagnostico,-0.011718150715136747,-0.22461556421580284,-0.01954259431500121,-0.003186505734829763,0.004535447330459051,0.008520375671121273,-0.32631197263255346,-0.03242679200633827,-0.01688861980577303,0.2824536311561699,0.5580342874993537,0.5391299501178141,-0.6374055113641958,-0.6830829930246128,-0.714691981189665,-0.36520865012574005,-0.38942959486375656,0.5133307146122432,-0.08807753580151384,-0.007138125945506388,-0.11930426676399473,-0.3153587031141992,0.05992462775730332,-0.2904699573951705,1.0,-0.17334407069546115,-0.39153998459514505,-0.1772160925416326,-0.4455807339039432,0.483983299165434,0.49751667015849854,-0.17442517065345886,0.28737546672092074,-0.440854911663626,-0.17806921281195312,-0.22262220461281407,0.2966547819145032,-0.4432219207099289,-0.17065366817191097,-0.4129221405662437,-0.17356063941665223,0.4996704279776117,-0.4185804583703749,0.09953378894418823,-0.17560941029741478,0.08322505926475886,-0.17934408009814704,0.4992791125871997,0.10754484727347685,0.4951628186942183,0.08749935674288999,0.4990834089450892,-0.2024747561478102,0.5021133975491469
sintoma_diarrea,0.005017292292595444,-0.19711188889427944,0.0013570373305043077,0.0023754186502103467,0.000282316878587894,-0.01372193077390617,-0.21571398027926467,-0.34548430938241403,-0.3219896772618992,0.2539230910550901,0.034328355719324646,0.12741577273621332,0.13225716550245747,-0.22801520213849055,-0.18949244486893915,0.003978470079802158,-0.3118826607071532,0.08889339646233274,-0.05348569031969435,-0.018754156987327845,-0.08217573585149544,-0.07015113146594655,-0.057256093205138796,-0.18281835267140756,-0.17334407069546115,1.0,-0.08473545636651558,0.399432285982952,-0.09643073075797817,-0.1796038230241062,-0.129837944131138,0.3869835942402211,0.16665177564273664,-0.0954079879475495,0.3970111295688952,-0.12832566936581158,0.14968474676723134,-0.09592024620891032,-0.1276054016927966,-0.08936289370521865,0.3844517941352875,-0.13040001471924603,-0.0905874433304523,-0.09812980533793193,0.3768442914359481,-0.08205112004193871,0.40194004832065433,-0.1302978923405495,-0.10602786289951681,-0.12922365469473554,-0.08626512599845432,-0.13024681916034195,-0.12654762001644798,-0.13103756149057902
sintoma_heridas_lentas,0.0035522020415475006,0.14058315764722323,0.013100867132246997,0.0036487469532247435,-0.009102811231093631,0.0018173411817348527,0.1674180432737348,0.028700534021237727,0.012755093214605388,-0.16302641482062893,-0.18699202551542057,-0.20067343832228202,0.16612910390791824,0.4224562734812679,0.42682590058667913,0.11388335662855714,0.24891392258671124,-0.18973925225047225,0.03334344926111838,0.004545459151362842,0.06565363847749485,0.19534888473449344,-0.05581970473939456,0.14929712067578121,-0.39153998459514505,-0.08473545636651558,1.0,-0.08662820953009516,0.3372334758581484,-0.15831382103408068,-0.11444712425665259,-0.08526392842760822,-0.15383201496008722,0.32508018556170165,-0.08704523870883168,0.1923628488666614,-0.15143163832568926,0.34371339917854976,-0.11247922447543811,0.30985982965922765,-0.08484132124756506,-0.11494256773327931,0.33647576434710946,-0.08649762671417849,-0.08584281806759197,-0.07232488771812963,-0.0876684296888821,-0.11485255080762409,-0.09345945887492085,-0.11390565188562878,-0.07603937092680205,-0.11480753177531829,0.16213325008554172,-0.11550454054520512
sintoma_dolor_abdominal,0.022186869367994962,-0.19759132898598578,-0.00564908097667944,-0.016589891923659426,0.006513648266280597,-0.02145840516238992,-0.22194285134351832,-0.3544247626964328,-0.33159082496928416,0.2622255876942086,0.026198328282459483,0.13375163572708726,0.14368780859251187,-0.2318609053865912,-0.1958468074293155,-0.003541495970659516,-0.3164596446337156,0.09688419494187615,-0.051326234037222945,-0.005542418778836275,-0.08772052133752872,-0.0712338400332612,-0.05487660858001851,-0.18687370039026827,-0.1772160925416326,0.399432285982952,-0.08662820953009516,1.0,-0.09858472364991451,-0.18361567023419872,-0.13273816075880068,0.3981089724462125,0.171241167398136,-0.09753913562482615,0.4201121379666249,-0.1311921060037404,0.15235314764416585,-0.09806283630340283,-0.13045574956487482,-0.09135901088001182,0.37672700845877855,-0.13331278643222383,-0.09261091351986922,-0.10032175080514533,0.4104692737373492,-0.08388391263778988,0.41219223151891266,-0.13320838292513443,-0.10839622888863268,-0.13211014981402527,-0.08819204770445095,-0.13315616891288934,-0.12937434000357548,-0.13396457421576158
sintoma_poliuria,0.00190862063252697,0.15229239237501807,0.010215888373307615,-0.004752614899250599,0.0021845160721216993,0.006080041216896248,0.1926377785265356,0.031991732824381135,0.006859914069896735,-0.1909453336042314,-0.21005900415628576,-0.2265650052307405,0.1929576913870303,0.49062982059559823,0.48365820770239754,0.11048723331010239,0.2839188966093423,-0.21917500261757714,0.0398036332115079,-0.0055404703609258765,0.05970395055176797,0.2088361093378776,-0.06928713488408823,0.16995200449127643,-0.4455807339039432,-0.09643073075797817,0.3372334758581484,-0.09858472364991451,1.0,-0.18016445660445898,-0.13024323345214522,-0.09703214307369097,-0.1750640670702212,0.5553540878123017,-0.09905931162261636,0.17913696679386515,-0.17233238799660971,0.329659812379638,-0.12800372212951577,0.28867260686781143,-0.09655120721823499,-0.13080705854436853,0.4010154586750748,-0.09843611766012982,-0.09769093165412142,-0.082307242725892,-0.09976851605939939,-0.13070461739052608,-0.10635882901924439,-0.12962702651042307,-0.0865344027077906,-0.1306533847853158,0.14115461510838007,-0.13144659541882295
sintoma_cefalea,0.0035336402028126263,-0.04856400110172337,-0.005982218419504112,-0.0011127316032084069,0.0019684155079423196,0.006747331236314471,-0.08306629513285038,0.0883704729543582,0.08459370082658751,0.058349447592111484,0.23073963150895724,0.1851430402599196,-0.29591666126111077,-0.25753509972546085,-0.27714498877555,-0.14705635341171278,-0.09137296762133139,0.19838724881560973,-0.015326533807472899,-0.01166947416961865,-0.02975026052311545,-0.12504633608885152,0.04801480863103166,-0.08213608766749274,0.483983299165434,-0.1796038230241062,-0.15831382103408068,-0.18361567023419872,-0.18016445660445898,1.0,0.2146054533492005,-0.18072396335973284,0.04287672390981983,-0.17825363521755563,-0.18449959814378203,-0.0387918005787282,0.0518362402870648,-0.1792107028512225,-0.23840903905910113,-0.16695940244827776,-0.1798282124140488,0.21830299970769063,-0.16924726562302797,0.15206186700756902,-0.18195096793265,0.12637000398879147,-0.18582050307886508,0.22262012677342652,0.1848282996043857,0.217279484058033,0.11381185054109516,0.22284345045367596,-0.001176282355707175,0.2120053084770912
sintoma_dificultad_respiratoria,-0.008234211923440898,-0.18979912348157255,-0.0030460304347461682,0.002044954610781077,-0.0012867911546078246,0.00012008431049634636,-0.28337556884975734,-0.2610319095269816,-0.26520756765288833,0.24524272290339527,0.454674891442229,0.48363205416915933,-0.49412178684897906,-0.23181140620740556,-0.259783279645588,-0.33840615698950877,-0.26403865404906396,0.42393643893074423,-0.07446611981773407,-0.009397111025460033,-0.11280354906503573,-0.09196244521767138,-0.08800449037239774,-0.2462953269591858,0.49751667015849854,-0.129837944131138,-0.11444712425665259,-0.13273816075880068,-0.13024323345214522,0.2146054533492005,1.0,-0.13064770817661903,0.2124351204614132,-0.1288618757711118,-0.1333771637633479,-0.17332182367322244,0.21982522049824463,-0.12955375243530223,-0.1723490011098435,-0.12069712772393429,-0.13000015814520705,0.389755424719342,-0.12235105382673872,-0.13253807209362564,-0.13153472577181688,-0.11082155137301099,-0.13433206315399734,0.3807736631182245,-0.14320550711901892,0.3937684971092186,-0.11651315774422712,0.3758861528832325,-0.17092031852358447,0.39205848507698443
sintoma_deshidratacion,0.005835028284328226,-0.19656306029029053,0.010233652349577814,-0.003997237993270353,0.004871730668717587,-0.02388854527778783,-0.22246137669896376,-0.3485626121421607,-0.32639123408305853,0.2556529080388778,0.027066021264470146,0.1314920285724485,0.13243795688850418,-0.22921688449558156,-0.19097602985978837,0.006584879996303112,-0.31053201305878747,0.09500908523153236,-0.05579410249878558,-0.0022979985164095712,-0.08474945592173838,-0.06243911527221143,-0.06227420334032026,-0.18392366185685968,-0.17442517065345886,0.3869835942402211,-0.08526392842760822,0.3981089724462125,-0.09703214307369097,-0.18072396335973284,-0.13064770817661903,1.0,0.17122651429124966,-0.09600302169372231,0.39507947063520027,-0.12912600176371133,0.14697132418927247,-0.0965184747709343,-0.12840124197655647,-0.0899202258380317,0.3963027070531755,-0.13121328424655157,-0.09115241264718082,-0.09874181432101213,0.3996504590560568,-0.08256285062536824,0.4096425646273292,-0.131110524958275,-0.10668912992565315,-0.1300295875835977,-0.08680313819419574,-0.13105913324849483,-0.1273368632027641,-0.13185480722419535
sintoma_tos,0.005386991144497426,-0.29705265133419645,0.0027870287542584504,-0.006439820279108417,0.007220475163916895,-0.017335842243698902,-0.3891256541057175,-0.4613177768725925,-0.44529568512464685,0.3818728800105957,0.3994016930346729,0.49110006845986215,-0.3086762958108494,-0.3492520470405232,-0.34628972665496693,-0.2699703246720315,-0.43309615759057024,0.42292835161717185,-0.09315148949982127,-0.016934757880123795,-0.14070776729953088,-0.12424539372211721,-0.13046642241986925,-0.3313466068796489,0.28737546672092074,0.16665177564273664,-0.15383201496008722,0.171241167398136,-0.1750640670702212,0.04287672390981983,0.2124351204614132,0.17122651429124966,1.0,-0.17320734033432425,0.17346339390848925,-0.2329673685152392,0.2871412916852012,-0.1741373137351182,-0.2316597668075024,-0.16223284314274658,0.16484339674817028,0.21758909418991668,-0.16445593775208697,-0.17814863258045316,0.17424888401525537,-0.14895876728612573,0.569897168100072,0.21311106030714386,-0.19248707083366662,0.21570530677870728,-0.15660903619529093,0.22675840785469023,-0.22973942916328577,0.23021912222671306
sintoma_polidipsia,-0.005400825287078368,0.15058207791105682,0.009799696519893385,-0.007350566684917768,-0.0015780732582145129,0.004134528135952363,0.1884697389533109,0.030010919402245127,0.010143541221406857,-0.1874693294310848,-0.20533898579133214,-0.2274660896119289,0.19112135700980276,0.4877717165791387,0.4826035656402437,0.11507707485696657,0.2769566537807229,-0.21428183683582497,0.033875146690235586,0.004945014231080014,0.08094408351217013,0.2071454393623794,-0.06140854241634663,0.1649626371214229,-0.440854911663626,-0.0954079879475495,0.32508018556170165,-0.09753913562482615,0.5553540878123017,-0.17825363521755563,-0.1288618757711118,-0.09600302169372231,-0.17320734033432425,1.0,-0.0980086901249707,0.17667944603868557,-0.1705046334059089,0.3464141067250983,-0.1266461166702707,0.4473683336124508,-0.09552718663636722,-0.12941972094329407,0.359412680283461,-0.0973921057478258,-0.09665482317285162,-0.08143429340690958,-0.09871037275067619,-0.12931836627871446,-0.10523078895514924,-0.1282522043105022,-0.0856166201966715,-0.12926767704570866,0.15453014442736104,-0.1300524748997393
sintoma_perdida_apetito,0.009140963005695335,-0.20447202098815168,0.006895350392034594,-0.0066760550178275825,0.009137475885355281,-0.020237752079126634,-0.22528180297774594,-0.3563194612488424,-0.3338478845793298,0.25854405408702347,0.025305834285831594,0.14283073724853698,0.14152846205884606,-0.23382578164672005,-0.19627473678743063,0.0051163846398757425,-0.31996606505011277,0.10199095436742737,-0.0635760398363813,-0.009595214304580017,-0.08342988698997164,-0.07134025601800063,-0.059849888393524356,-0.18779108087557306,-0.17806921281195312,0.3970111295688952,-0.08704523870883168,0.4201121379666249,-0.09905931162261636,-0.18449959814378203,-0.1333771637633479,0.39507947063520027,0.17346339390848925,-0.0980086901249707,1.0,-0.13182366628324166,0.15389472068805857,-0.09853491190452748,-0.13108376501616592,-0.09179881418985958,0.4012630630097605,-0.1339545556912511,-0.09305674350315965,-0.10080470084618483,0.3946880223882973,-0.08428773074030291,0.41623089235230476,-0.13384964958449957,-0.10891804955832776,-0.13274612956679327,-0.08861660521781495,-0.13379718421340975,-0.12999714953702923,-0.13460948118853774
sintoma_vision_borrosa,-0.004285231411766104,0.20288224983279712,-0.003986939879401676,0.0087933404657263,-0.006304089742331185,0.009588547803317164,0.26088225583370633,0.294578014699969,0.28838000790127394,-0.26291308288430276,-0.2769886531178022,-0.3340284764711761,0.2228734696826155,0.2583163152037129,0.25824383574509285,0.186565833534995,0.29642086648473687,-0.29495604572616496,0.0670061593440485,0.006356356272986099,0.10785184082406298,0.10024249516026039,0.06750881348646627,0.2294250669926616,-0.22262220461281407,-0.12832566936581158,0.1923628488666614,-0.1311921060037404,0.17913696679386515,-0.0387918005787282,-0.17332182367322244,-0.12912600176371133,-0.2329673685152392,0.17667944603868557,-0.13182366628324166,1.0,-0.2293321731490056,0.21123797317569684,-0.17034158296292481,0.18007021987302554,-0.128485994008006,-0.174072136688544,0.19656541648110715,0.17888118459862115,-0.1300026879081566,0.12962281601420844,-0.13276744357655987,-0.1739358126190893,0.16025761547359976,-0.172501803253977,0.15552704604477138,-0.17386763457765916,0.24845006157575647,-0.17492320353055008
sintoma_fiebre,0.006739384534950389,-0.2984623785975011,-0.007670959670106572,0.004927710570272688,0.014513935984213694,-0.006160199687485699,-0.3739277079037841,-0.4474939990630009,-0.4313982184857872,0.3782997483575892,0.407353085430355,0.48139519325767827,-0.3216184962268939,-0.3449006381598961,-0.34289907432075145,-0.2694664234755905,-0.4223593404353,0.4164758496004722,-0.10300799555823098,-0.010805901456255108,-0.14443581919703183,-0.11318940533773,-0.11750601102119496,-0.32614561376218837,0.2966547819145032,0.14968474676723134,-0.15143163832568926,0.15235314764416585,-0.17233238799660971,0.0518362402870648,0.21982522049824463,0.14697132418927247,0.2871412916852012,-0.1705046334059089,0.15389472068805857,-0.2293321731490056,1.0,-0.17142009561134192,-0.22804497510423438,-0.1597013809753113,0.15038898452029173,0.23527727624640465,-0.1618897866783288,-0.17536882231009296,0.149800237659964,-0.1466344322341872,0.15639398834276852,0.2241590561641159,-0.18948352526239778,0.2181137832806405,-0.15416532724877346,0.22140301056409264,-0.22615460218233197,0.21971845043041657
sintoma_perdida_peso,0.0006644091053117278,0.15053288974170204,0.01071713308986824,0.0038312165615815986,-0.0029510019585225404,0.0017721507773461574,0.19936336705516436,0.03394119756380042,0.011226331895555998,-0.1903015361421002,-0.2068346233915233,-0.22699365395891039,0.19052292790643988,0.4902441654486281,0.473438095181091,0.11823368711457727,0.28528511254406647,-0.21483204083821786,0.044148864829679786,-0.0008194174914708408,0.06637550004507213,0.2065555369243369,-0.062178380800478494,0.16821259686285903,-0.4432219207099289,-0.09592024620891032,0.34371339917854976,-0.09806283630340283,0.329659812379638,-0.1792107028512225,-0.12955375243530223,-0.0965184747709343,-0.1741373137351182,0.3464141067250983,-0.09853491190452748,0.21123797317569684,-0.17142009561134192,1.0,-0.12732609662718253,0.4352095892328777,-0.09604008489144891,-0.1301145927529025,0.401022362442649,-0.09791501700330768,-0.09717377585947452,-0.08187152503135914,-0.09924036195819824,-0.13001269390155815,-0.10579578715028203,-0.12894080756699078,-0.08607630729362176,-0.1299617325112737,0.22550523530186656,-0.1307507440500583
sintoma_asintomatico,-0.0007996996609945924,0.19633697621624907,0.00669839193518065,0.009128251122887336,-0.007422495292258898,0.008989608908436041,0.25949523154916815,0.32801138119856665,0.31925944069465684,-0.25547189137412524,-0.27441375738443247,-0.3349890626469988,0.21489728725615856,0.1998952156631248,0.19866539393038496,0.18110155523445443,0.2887627053401989,-0.2858868240472993,0.07246207176988384,0.011640151914059519,0.09243709225106839,0.0739602507814052,0.09288938688501343,0.2184368954753163,-0.17065366817191097,-0.1276054016927966,-0.11247922447543811,-0.13045574956487482,-0.12800372212951577,-0.23840903905910113,-0.1723490011098435,-0.12840124197655647,-0.2316597668075024,-0.1266461166702707,-0.13108376501616592,-0.17034158296292481,-0.22804497510423438,-0.12732609662718253,1.0,-0.11862176014450562,-0.12776482646314447,-0.17309510276034434,-0.12024724725561824,-0.13025910139191732,-0.12927300744774584,-0.10891599273082311,-0.1320222450663184,-0.1729595438520653,-0.14074311159830352,-0.1715335833098709,-0.11450973285152972,-0.17289174848106761,-0.16798137130571217,-0.17394139272538617
sintoma_polifagia,-0.006013317637728468,0.14561901992385726,0.002292315340190263,0.0044420950931373425,0.001993080384426071,0.005606922914591886,0.1752906595896934,0.02786344883467036,0.010769133727305258,-0.17615669599477593,-0.19628370164729858,-0.21352585443363903,0.1768541210835662,0.4536506480369528,0.4514843777875731,0.10313170179358315,0.2609961873558649,-0.19720696442781288,0.04752169767234919,-5.750679834245577e-05,0.07199509591415916,0.19335782628623643,-0.05422149297222746,0.1610944997341251,-0.4129221405662437,-0.08936289370521865,0.30985982965922765,-0.09135901088001182,0.28867260686781143,-0.16695940244827776,-0.12069712772393429,-0.0899202258380317,-0.16223284314274658,0.4473683336124508,-0.09179881418985958,0.18007021987302554,-0.1597013809753113,0.4352095892328777,-0.11862176014450562,1.0,-0.0894745399099835,-0.12121962756800514,0.33946026419887815,-0.09122129688402006,-0.09053072887398783,-0.0762745789134751,-0.09245603787987389,-0.12112469478185003,-0.09856331749795345,-0.12012608532903933,-0.08019191154352144,-0.1210772172420899,0.1723558637647322,-0.12181228994112193
sintoma_nauseas,0.005170991373368687,-0.1959418086176117,0.00596587411244691,-0.00963978240653006,-2.3681233903102276e-05,-0.03496168879636993,-0.2106709957849609,-0.3466741278925883,-0.32192861096433983,0.24791520359108732,0.02245565310765855,0.1357176295414854,0.13741991843780227,-0.22743789969996864,-0.19067495553712824,0.011503122008857967,-0.311799470013896,0.10041637768850684,-0.054221960254325234,-0.013559962085200342,-0.0806413814551229,-0.07293889834911438,-0.0600109120601376,-0.18302628348743008,-0.17356063941665223,0.3844517941352875,-0.08484132124756506,0.37672700845877855,-0.09655120721823499,-0.1798282124140488,-0.13000015814520705,0.3963027070531755,0.16484339674817028,-0.09552718663636722,0.4012630630097605,-0.128485994008006,0.15038898452029173,-0.09604008489144891,-0.12776482646314447,-0.0894745399099835,1.0,-0.13056293096044205,-0.0907006194355219,-0.09825240454982023,0.39044085586029065,-0.08215363122717079,0.3994785622118117,-0.130460680994381,-0.1061603296091462,-0.12938510124166708,-0.08637290198378819,-0.1304095440055109,-0.1267057232392871,-0.13120127425563743
sintoma_escalofrios,-0.002451182417294574,-0.18847564435736833,-0.003240071778152736,0.011533490249082849,0.009421954518793827,0.011069889721479374,-0.2759347145653538,-0.2635264417418021,-0.2652290035881657,0.2511050747456875,0.4665867026809971,0.4724251074285044,-0.49530515973253963,-0.229993872406231,-0.2627227939402475,-0.3386606220022439,-0.2621725807202103,0.4301120653516012,-0.08579671728130756,-0.011045824117006659,-0.10138175976737357,-0.10187848408280815,-0.08332450771000753,-0.24735892594238143,0.4996704279776117,-0.13040001471924603,-0.11494256773327931,-0.13331278643222383,-0.13080705854436853,0.21830299970769063,0.389755424719342,-0.13121328424655157,0.21758909418991668,-0.12941972094329407,-0.1339545556912511,-0.174072136688544,0.23527727624640465,-0.1301145927529025,-0.17309510276034434,-0.12121962756800514,-0.13056293096044205,1.0,-0.12288071354401392,-0.13311183157993836,-0.13210414175545798,-0.11130129968520336,-0.1349135888570129,0.38773109386087146,-0.14382544610638817,0.37317143194848235,-0.11701754511368241,0.36405338423993405,-0.1716602353837536,0.37708722431745023
